,Lat,Lng,Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,MonthlyCharge,Bandwidth_GB_Year,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Area_Suburban,Area_Rural,Marital_Married,Marital_Separated,Marital_NeverMarried,Marital_Divorced,Gender_Female,Gender_Nonbinary,Contract_Oneyear,Contract_TwoYear,InternetService_DSL,InternetService_None,PaymentMethod_BankTransferautomatic,PaymentMethod_MailedCheck,PaymentMethod_ElectronicCheck
8064,36.820159999999994,-83.24454,63,0,26,22514.47,8.590631,15,2,0,0,1,0,1,0,0,1,0,0,1,1,0,40.82315,197.6288,4017.55183,5,3,5,2,4,3,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8065,42.47133,-83.14423000000001,2389,0,63,20189.82,8.383716,6,1,0,0,1,0,1,0,1,1,0,0,1,1,0,52.150240000000004,200.1465,4899.562179,4,6,5,4,2,5,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8066,38.60595,-82.45039,1595,0,39,94246.4,14.46154,15,2,1,0,0,0,1,0,1,0,0,0,1,1,0,60.49154,190.127,5934.168034,2,2,3,5,3,4,4,4,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0
8067,34.6426,-99.5895,469,0,22,16648.35,11.51699,13,1,0,0,1,1,1,1,0,0,0,0,1,1,1,67.98943,240.1149,6234.573082,4,5,3,3,3,5,3,5,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
8068,43.27697,-82.81668,1463,0,60,24024.91,11.84544,12,0,1,0,1,0,1,0,0,1,0,0,0,0,0,53.32394,114.9509,4839.528738,4,3,4,4,2,4,4,3,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1
8069,43.52789,-71.60144,2976,1,40,23375.97,12.34344,14,1,0,0,1,0,1,0,0,0,0,1,1,0,1,71.09348,129.9483,6545.083981000001,3,4,3,6,3,5,5,4,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
8071,42.62072,-98.15212,1011,5,76,42411.01,7.063860000000001,12,1,0,0,1,0,1,1,0,0,0,1,1,1,0,50.693740000000005,232.62400000000002,5165.041808,4,4,3,4,4,4,5,4,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
8072,42.380109999999995,-73.96705,517,0,58,15635.34,14.6305,13,2,0,0,1,1,1,0,0,0,0,0,1,1,0,63.36271,187.6094,6078.982231,4,4,5,5,2,3,4,4,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
8073,44.38479,-68.07828,393,0,42,105745.6,10.44765,12,0,0,0,1,0,1,1,0,1,0,1,0,1,1,47.3962,214.9525,4235.2979780000005,4,3,4,5,3,5,4,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
8074,33.4917,-84.48745,29617,4,40,8434.43,10.36513,12,3,0,0,1,1,1,0,1,0,0,0,1,0,0,66.64395999999999,107.4806,5883.186087,2,3,2,3,5,2,1,2,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0
8075,40.642140000000005,-93.98208000000001,2831,3,52,13933.32,10.77203,11,2,1,0,1,0,1,0,0,1,1,1,0,0,1,60.57969,159.983,5228.606985,3,2,3,5,3,2,4,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
8076,33.9566,-81.0578,12541,3,23,26214.55,11.16447,13,1,0,0,1,0,1,1,0,1,0,1,0,1,0,55.97831,182.4762,5093.145531,4,5,4,4,4,3,3,5,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0
8077,40.54842,-118.0344,369,1,57,48074.79,7.521116,13,0,0,0,0,0,1,1,1,0,0,0,0,0,0,70.68616999999999,147.4783,6024.7289630000005,4,3,5,4,4,2,2,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
8078,40.61376,-92.94649,901,5,51,13269.12,13.571710000000001,16,1,2,0,1,0,1,0,0,1,0,0,0,1,1,58.733509999999995,149.9378,5625.88893,3,5,3,3,5,4,3,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
8080,37.292629999999996,-78.27278000000001,2432,6,75,41305.22,11.06785,17,2,0,0,0,0,1,1,0,1,0,0,0,1,1,48.77002,169.9671,4420.056022,4,4,4,5,2,3,3,4,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0
8081,41.45531,-82.16251,28576,7,46,22585.74,10.7048,11,2,2,0,0,1,1,0,1,0,0,0,1,1,0,68.34459,210.127,6356.677859,5,5,4,3,4,4,3,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8082,39.88543,-104.8822,12864,2,73,36841.04,12.74847,11,3,0,1,1,0,1,0,1,1,0,0,1,1,0,61.27786999999999,232.6228,5676.244140999999,2,2,2,3,4,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8083,40.77888,-77.84134,44641,0,26,20522.76,8.185725,13,0,0,0,0,0,1,0,0,1,1,1,1,0,0,65.63224,164.967,6205.739711,3,5,4,5,2,4,4,4,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
8084,42.14079,-74.13729000000001,392,2,69,28900.26,10.17943,6,1,1,0,1,0,1,0,0,0,0,0,0,0,1,63.081509999999994,112.4551,5163.620396,4,4,4,4,4,5,3,3,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
8085,36.42601,-94.33009,645,6,51,30820.29,18.19674,20,1,0,1,0,1,0,0,1,0,1,0,1,0,1,42.01957,152.4798,3976.1668990000003,3,2,4,3,3,4,3,5,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
8087,38.88836,-94.1486,3443,4,50,45042.86,10.6054,10,0,0,0,0,0,1,1,1,0,1,1,1,0,0,60.14219,165.0182,5526.132591,3,3,2,4,4,2,3,2,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0
8088,36.85864,-84.0348,1627,0,81,24225.45,10.87091,9,0,0,0,0,1,1,1,0,1,1,0,0,0,0,47.94936,179.9794,4073.8984600000003,4,4,4,3,3,4,3,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
8089,40.06335,-98.09144,2153,0,20,11079.6,10.24287,4,2,1,0,1,0,1,0,1,1,1,0,0,1,1,68.22138000000001,152.5022,6097.873428,4,6,5,3,4,3,3,5,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
8090,38.39468,-80.15437,158,5,37,66230.63,7.477674,11,0,1,0,0,0,1,0,0,0,0,0,1,0,1,39.97152,137.4392,3710.1753310000004,3,3,4,3,3,4,3,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
8091,31.93522,-106.5869,10810,0,19,15231.39,12.29465,15,3,1,0,1,0,1,1,0,0,0,0,1,1,1,64.87595999999999,240.1149,5989.298293,3,3,3,3,2,5,4,5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8092,38.53063,-78.28568,271,1,50,22476.44,15.340810000000001,7,2,0,0,1,0,1,1,0,1,0,1,1,0,0,50.53589,172.4733,4580.3001460000005,4,4,4,3,4,1,3,4,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
8093,30.80208,-84.22116,14684,0,21,25888.53,5.448102,12,1,0,0,0,1,1,1,1,1,0,0,0,0,1,60.95525,149.9741,5739.842827,3,4,3,5,4,3,3,2,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
8094,37.65906,-80.4442,321,3,76,41753.09,7.838764,18,2,0,0,1,1,1,1,1,1,0,0,1,1,0,67.21909000000001,265.1283,6255.953775,1,2,2,4,2,3,4,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
8095,34.758390000000006,-117.3494,6508,8,54,18124.5,8.946399000000001,10,0,0,0,1,1,1,0,1,1,0,1,0,1,0,48.87162,152.4884,4648.662738,5,5,5,4,3,5,5,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
8096,42.383520000000004,-89.83554000000001,3876,4,62,43293.26,11.510069999999999,13,1,0,0,0,0,0,0,1,0,1,0,0,0,1,70.28113,127.4958,5998.410517,3,4,3,3,4,4,6,3,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0
8097,45.43025,-93.83605,10045,4,22,8214.65,8.549542,12,3,1,0,1,1,1,1,1,0,0,0,1,0,1,47.16189,172.4624,4464.887759,3,2,2,5,3,3,4,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8098,42.93873,-82.80268000000001,4489,5,83,28019.03,8.312154,15,1,1,0,0,0,1,0,0,0,0,1,1,0,1,65.2185,129.9483,5998.804193999999,6,5,4,4,4,4,3,6,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
8099,34.92436,-85.35311999999999,4646,2,51,34919.71,12.52796,10,0,0,1,1,0,1,1,1,1,1,0,1,0,1,39.70805,187.4811,4290.116592,1,2,3,4,3,3,3,3,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1
8100,34.20451,-118.32700000000001,26863,1,72,19056.07,8.898543,10,0,0,0,1,0,1,1,0,1,1,0,1,0,0,66.33851999999999,204.9634,5883.826226,3,4,3,2,5,3,4,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
8101,34.65643,-96.72251999999999,370,3,84,16602.2,11.43794,10,1,0,0,1,0,1,1,1,0,1,1,1,1,1,58.2471,247.6647,5856.498648,4,5,4,2,5,2,2,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
8102,30.1591,-99.34498,0,1,44,22549.82,10.97136,19,1,1,1,1,0,1,0,0,0,0,0,1,0,0,68.4249,117.4392,6308.988621,3,4,4,2,5,2,4,3,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
8103,41.319140000000004,-81.67871,19361,3,40,17078.58,8.935074,10,1,0,0,1,1,1,0,0,0,1,0,1,0,0,61.164719999999996,129.9621,5826.881326,2,2,3,3,4,2,1,4,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
8104,26.57593,-81.94532,31859,0,68,59261.2,9.279997999999999,10,1,0,0,0,0,1,1,0,0,0,0,0,1,0,59.9106,159.9476,5572.923221999999,3,3,4,5,3,4,4,4,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
8105,44.951209999999996,-93.09016,7234,0,35,3938.24,1.896422,12,1,0,0,1,0,0,0,0,0,0,1,1,0,1,55.24136,117.47200000000001,4818.30969,4,3,4,2,6,2,3,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
8106,31.23265,-89.26717,42522,0,71,13824.18,9.169502,13,1,0,0,0,0,1,1,1,0,1,0,0,1,0,67.69161,194.9882,5947.5019219999995,3,2,3,3,3,3,4,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
8107,39.94154,-79.98581999999999,1337,3,48,46769.27,16.424120000000002,11,2,1,1,1,0,1,1,1,0,0,0,0,0,0,59.0652,147.4783,5081.322485000001,4,4,5,5,4,5,3,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
8108,37.05083,-77.21244,3408,4,89,34534.92,8.571698,13,1,0,0,1,1,1,1,0,0,0,1,1,0,1,62.580009999999994,182.4538,5390.61261,4,3,3,4,4,5,3,6,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
8109,27.88543,-82.84425,5515,7,24,19228.8,14.403070000000001,11,0,1,0,1,0,1,1,1,1,1,1,0,0,0,69.0717,162.5299,6286.518729,4,3,4,3,2,4,3,5,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
8110,30.439759999999996,-83.64029000000001,4269,6,61,37028.57,11.84676,11,1,2,0,1,1,1,0,0,1,0,0,0,1,0,68.55020999999999,137.4616,6014.752174,2,2,2,3,3,4,3,2,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0
8111,39.458259999999996,-80.56711,63,1,75,4522.89,7.256689,15,1,1,0,0,1,1,0,0,0,0,0,1,1,1,69.06918,175.1331,6108.111467000001,5,4,4,5,3,4,5,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
8112,38.652159999999995,-80.87741,1319,3,84,7878.24,12.02012,8,0,0,0,0,0,1,0,0,1,0,0,1,0,1,53.891740000000006,159.9349,4729.092575,4,4,4,2,4,3,3,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
8113,41.67072,-70.41636,6638,0,64,83910.59,11.168560000000001,11,1,0,0,1,0,1,0,0,0,0,1,0,0,0,60.1541,124.9643,4882.901543,4,2,3,4,4,3,3,3,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
8114,42.94827,-82.56201999999999,9152,1,46,20327.16,11.27511,13,3,0,0,0,0,1,0,0,0,0,0,0,0,0,53.79108000000001,112.4551,4529.292662,4,4,4,3,3,4,4,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
8115,42.221070000000005,-86.04889,3817,1,73,14181.4,9.847624,12,2,1,0,0,0,1,1,1,1,0,0,1,1,0,57.163669999999996,265.1283,5333.247037,1,3,2,5,3,3,2,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
8116,25.76822,-80.20319,27818,1,69,84009.73,8.520277,10,0,0,0,0,1,1,1,1,0,0,0,1,1,1,63.71108,242.6326,5788.852546,3,3,2,3,3,3,3,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
8118,40.685190000000006,-83.80944000000001,1973,1,38,33780.14,9.622541,14,0,0,0,1,0,1,1,0,0,0,0,1,1,0,50.02645,240.1149,4693.998061,4,4,5,3,3,3,4,3,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
8120,37.02831,-78.45023,4127,4,85,66183.72,9.302147999999999,13,1,1,0,1,0,1,0,1,1,1,0,1,1,1,70.67844000000001,245.1457,6553.877499,4,5,4,3,4,3,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8121,35.13678,-103.1605,46,1,86,7564.31,9.193075,10,1,0,0,0,0,1,0,0,0,0,1,1,0,1,69.6864,149.9483,5865.479279,3,3,4,4,2,3,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8122,47.93827,-116.6589,7015,1,87,27615.28,12.153089999999999,9,2,0,0,1,1,1,0,1,0,0,0,0,1,1,70.74838000000001,117.4835,5936.910583,2,3,3,2,2,4,2,3,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0
8123,42.12129,-72.6055,11582,4,26,50930.19,6.947436,10,0,0,0,0,0,1,0,0,1,0,0,1,1,0,64.07652,230.1051,5998.967482999999,3,4,4,3,6,4,3,4,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
8124,44.60032,-106.7955,796,4,32,42635.51,7.974716,12,0,1,0,0,0,1,0,0,0,0,0,1,1,0,41.6814,187.6094,4463.792034,4,5,3,3,3,5,4,6,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1
8125,41.54838,-87.32422,7350,6,31,12734.05,7.048181,11,1,0,0,0,0,1,1,1,1,0,0,0,1,0,68.51142,204.96099999999998,6257.08697,5,4,4,3,5,4,4,5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
8126,37.55936,-81.83264,487,2,41,58162.66,14.78396,15,1,0,0,0,1,0,0,0,0,0,1,1,1,1,61.60969,187.6422,5596.424346,3,2,3,3,3,4,2,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
8127,42.61258,-83.338,4839,1,52,28613.3,11.512310000000001,20,1,1,0,1,1,1,0,0,1,0,1,1,1,1,55.398540000000004,242.6143,5114.6370990000005,4,3,3,5,1,3,5,4,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
8128,40.31575,-79.79992,133,1,65,42953.62,15.44335,12,3,0,0,1,0,0,1,0,0,0,0,1,1,0,71.77654,240.1149,6434.683847,3,2,2,4,4,2,2,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
8129,39.487190000000005,-76.65794,0,1,24,85647.87,10.33234,11,0,0,0,1,0,1,0,0,0,1,0,1,0,1,71.88568000000001,149.9621,6282.728539,3,2,3,3,5,2,3,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8131,46.2566,-117.8655,3709,6,81,24835.35,8.191163000000001,10,0,0,0,1,0,1,1,1,1,1,0,1,0,0,67.99043,207.4811,6218.7988,3,3,3,4,3,3,5,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
8132,35.10621,-97.67844000000001,19735,4,79,113254.1,11.004489999999999,19,2,0,0,0,0,1,0,0,0,1,0,1,0,1,63.257540000000006,149.9621,5487.786212,2,3,2,4,4,2,4,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
8133,37.96167,-82.33258000000001,110,8,71,29226.84,7.627174,15,1,0,0,0,1,1,1,1,0,1,1,1,0,0,49.395340000000004,165.0182,4652.792551,4,4,4,5,2,5,4,3,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0
8134,38.99078,-78.97451,6986,0,30,26412.67,11.05068,14,1,0,0,0,1,1,0,0,0,0,1,1,0,1,55.63139,149.9483,4819.60719,3,4,4,2,3,3,3,3,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
8135,35.48196,-97.53683000000001,12683,7,25,61257.0,10.85703,13,1,0,0,1,1,1,0,0,1,1,1,0,0,0,71.12548000000001,159.983,6386.6542549999995,2,2,2,4,2,3,3,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
8136,44.22507,-93.70936,1267,2,31,44622.42,8.627751,15,1,1,0,1,1,1,0,1,0,1,0,1,0,0,63.48369,152.4798,5677.324438000001,3,2,5,5,4,5,6,3,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
8137,36.91749,-93.79536,2564,1,43,65548.03,10.05475,15,2,0,0,0,0,0,0,0,0,0,1,1,0,0,65.13371,129.9483,5999.863942,3,5,5,5,4,4,4,5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
8138,36.16503,-86.78200000000001,0,0,30,117867.2,12.96924,16,0,1,0,0,1,1,1,0,0,0,0,1,0,0,71.48940999999999,137.4684,6233.661239999999,3,3,3,2,4,3,2,3,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
8140,41.54231,-74.35823,98,1,39,23441.22,9.44465,12,0,0,0,0,0,1,0,0,0,0,1,1,1,0,60.77973000000001,200.1185,5917.686828,3,3,3,5,4,3,4,2,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1
8141,35.12278,-89.93396,988,7,32,61649.66,11.75848,10,1,0,0,1,1,1,0,1,1,0,0,0,1,0,60.06981,152.4555,5934.44869,4,4,3,2,3,5,4,4,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0
8142,38.81812,-78.27942,1756,4,65,11404.4,8.264892999999999,14,0,0,0,0,1,1,1,0,0,0,0,1,0,1,65.61856,169.9447,5761.002305,5,5,5,3,3,5,4,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
8143,47.15033,-121.6548,21218,0,70,25213.39,10.63561,10,1,0,1,1,0,1,0,0,0,1,1,1,1,1,65.25094,212.6415,6236.771039,3,2,4,5,2,3,4,4,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
8144,31.82204,-97.24398000000001,1066,3,40,25977.73,9.523458,10,1,0,0,0,0,1,1,0,1,1,0,0,1,0,53.195769999999996,182.49,4890.236009,3,4,5,4,4,4,3,4,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
8145,39.930240000000005,-85.36908000000001,30010,0,27,43778.76,7.779153,7,0,1,0,1,0,1,0,0,0,1,1,1,0,1,54.55457,162.4713,4826.3573,3,2,3,4,4,3,3,3,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
8147,47.86298,-122.2664,39221,4,45,51257.19,7.21347,14,0,0,0,0,1,1,0,0,0,0,0,0,0,1,43.51853,79.97886,3783.2145530000003,3,3,2,5,3,4,3,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8148,45.570009999999996,-92.44633,4179,1,89,68319.38,4.399685,15,2,1,0,0,0,1,0,0,1,0,0,0,0,1,69.60418,134.9509,5695.706857,3,3,2,1,5,2,3,2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
8149,43.061859999999996,-74.98873,9827,2,75,1785.94,15.1958,13,0,0,0,0,0,0,0,0,1,0,0,1,1,1,70.66353000000001,230.1051,6316.470196,4,4,5,4,3,5,4,3,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
8150,38.50942,-89.60739000000001,1907,7,31,30153.27,11.59084,10,0,0,0,0,0,1,0,0,1,0,1,1,1,1,55.313990000000004,242.6143,5408.322311,4,4,5,5,3,5,3,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8151,35.79067,-78.65459,5490,0,35,15393.51,11.82966,15,3,1,0,0,1,1,0,1,1,0,0,0,1,0,59.8036,172.4555,5273.813486999999,4,4,4,4,3,5,5,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
8152,37.71754,-94.66124,177,2,87,28749.22,13.88509,6,1,1,0,0,1,1,0,0,0,0,0,1,0,0,44.59709,137.4392,3832.898347,3,3,2,5,4,4,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
8153,42.321709999999996,-96.45024000000001,737,0,86,35557.53,12.25736,10,1,0,0,1,0,1,0,0,1,1,0,0,1,0,63.30112,162.4608,5816.619375,4,5,3,5,3,4,4,5,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
8154,36.51332,-82.50568,26838,1,69,21963.27,5.218632,18,1,1,1,0,1,1,0,1,0,0,1,1,1,1,65.66053000000001,202.6362,6294.452513,2,4,3,2,4,3,3,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
8155,42.97695,-95.85,674,1,89,22049.22,8.332089,12,1,2,0,0,1,1,1,0,1,0,1,1,0,0,69.59174,204.9496,6013.828131,4,5,5,3,4,4,6,4,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
8156,48.44343,-121.3163,346,3,21,31881.36,9.900113000000001,17,1,0,0,1,0,1,1,0,1,1,1,1,1,1,56.828419999999994,267.6427,6012.6506,4,5,4,3,4,4,5,4,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
8158,38.40974,-121.7529,21854,0,65,31896.6,9.627499,10,0,1,1,1,0,1,0,0,0,1,1,1,1,1,64.82387,212.6415,6265.224971,5,5,4,2,4,3,4,4,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
8161,37.624990000000004,-90.64609,678,1,74,14396.37,10.784189999999999,18,2,0,0,1,0,1,1,0,0,0,1,1,0,0,65.2908,149.9776,5616.608150999999,3,5,3,4,3,3,3,3,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
8162,40.295190000000005,-85.83109,11850,2,73,45926.27,6.594636,13,1,1,0,0,0,1,1,0,0,0,1,1,0,0,61.066930000000006,162.4538,5671.017164,4,4,4,3,3,4,3,3,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0
8164,39.31512,-83.79828,1458,1,55,73186.39,7.861611999999999,8,1,0,0,0,0,1,0,0,1,1,0,0,0,0,70.87198000000001,127.4738,6491.9874119999995,4,4,5,4,4,4,3,4,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
8165,47.16555,-99.53945,181,0,72,51574.81,11.20429,8,3,2,0,1,0,1,0,0,0,0,0,1,1,1,70.38624,187.6094,6608.57453,2,3,3,2,3,3,4,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
8166,33.83859,-88.25533,200,2,53,33653.85,15.68123,12,1,2,0,0,0,1,0,0,1,0,1,0,0,1,56.191790000000005,147.4601,4832.149028,1,2,1,5,3,3,3,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
8167,31.4679,-97.73518,2084,8,51,9255.14,6.751561,15,1,0,0,1,1,1,1,1,0,0,0,0,1,1,46.12924,182.4653,4325.145663,4,3,4,3,4,3,2,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
8168,37.6582,-97.57571,9357,3,78,12430.83,10.20077,13,0,0,0,0,0,1,0,0,1,0,1,0,1,0,68.79253,162.447,6304.333517,3,3,2,2,3,3,3,4,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
8169,46.38752,-84.70633000000001,3357,3,53,31757.09,10.46515,10,1,1,0,1,0,1,1,0,0,0,1,1,0,1,56.36816999999999,182.4538,4968.873697999999,5,4,4,5,4,4,3,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
8170,34.760059999999996,-78.70514,1990,1,39,18234.2,6.499849,12,0,0,0,1,0,0,1,0,1,0,0,0,0,0,69.61652,167.4564,6014.886274,4,5,4,4,3,4,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
8171,41.7288,-74.51872,308,5,86,85549.31,7.009923,9,3,0,0,0,1,1,0,0,1,0,1,1,0,0,40.735409999999995,152.4441,4123.921101,3,4,5,4,2,3,3,2,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
8172,39.93698,-74.16811,2640,1,71,92095.69,5.822048000000001,17,0,0,0,1,0,1,1,1,1,1,1,1,0,1,60.978469999999994,219.9902,5480.386536999999,4,5,4,5,2,4,6,4,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
8174,43.18805,-77.81798,18937,3,34,46502.45,8.786155,11,2,0,0,0,0,0,0,0,1,1,0,1,1,1,69.70038000000001,242.6281,6534.959838000001,2,3,4,3,1,5,6,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
8176,33.9755,-82.96070999999999,2393,2,64,16652.32,4.5412550000000005,8,0,1,1,1,1,1,0,0,1,0,0,1,0,1,45.72582,127.4586,4094.782683,3,3,3,4,4,4,3,5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
8177,47.361270000000005,-92.95286999999999,16882,0,27,29935.05,9.663191000000001,7,2,0,0,1,1,1,0,0,0,0,0,0,0,1,59.52332,92.45514,5443.98404,2,3,2,2,4,4,4,2,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
8178,32.89241,-91.66023,360,2,30,71002.71,9.994273,15,0,1,0,1,0,1,1,0,1,1,0,0,0,1,63.89833,159.9794,6105.282771,3,4,4,5,2,4,5,5,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
8180,44.10733,-92.40534,18745,0,70,78356.31,3.338743,14,0,1,0,0,0,1,1,0,1,1,0,1,0,0,63.60495,204.9634,5588.56191,4,3,4,3,3,5,3,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
8181,41.33785,-73.88514,2106,2,74,12001.77,10.32568,13,0,0,0,1,1,1,1,1,0,0,0,0,1,1,71.023,162.4653,6518.264091,4,4,4,3,3,3,4,4,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
8182,42.29587,-73.34517,481,1,76,61256.1,10.13592,8,3,1,0,0,0,0,0,1,1,1,0,0,0,1,56.03541,149.9915,4869.168543,4,4,4,5,1,4,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8184,37.70489,-77.56251,35124,3,49,25777.72,12.38301,19,0,0,0,0,0,1,0,1,0,1,0,1,1,0,67.63205,202.65,6711.0136489999995,1,2,2,4,3,2,2,3,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
8185,40.73135,-73.0997,3826,0,52,25046.32,10.95526,11,3,0,0,0,0,1,0,0,0,1,1,0,0,1,70.03794,137.4872,5817.251946,4,4,2,4,4,4,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
8186,25.8949,-80.33243,51003,0,75,19565.53,9.06452,13,0,0,0,1,1,1,0,0,1,0,0,1,0,1,55.09556,127.4586,4717.831195000001,3,2,4,3,4,3,3,5,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1
8188,37.446509999999996,-76.28156,370,4,62,32735.23,11.703439999999999,10,1,1,0,0,1,1,1,1,0,1,0,0,0,1,43.99275,140.0013,4329.842925999999,2,2,3,5,4,3,3,3,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
